


Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.4,0.2,50.0,1000,4469,2649,999,50165.070312,0.019914
2,1000,0.4,0.2,50.0,1000,4361,2618,998,48373.289062,0.020631
3,1000,0.4,0.2,50.0,1000,4478,2676,997,49104.906250,0.020303
4,1000,0.4,0.2,50.0,1000,4175,2515,999,48527.410156,0.020586
5,1000,0.4,0.2,50.0,1000,4366,2612,999,49888.703125,0.020025
6,1000,0.4,0.2,50.0,1000,4119,2524,998,50461.753906,0.019777
7,1000,0.4,0.2,50.0,1000,4546,2682,999,50622.804688,0.019734
8,1000,0.4,0.2,50.0,1000,4262,2602,997,50427.332031,0.019771
9,1000,0.4,0.2,50.0,1000,4410,2648,997,49795.097656,0.020022
10,1000,0.4,0.2,50.0,1000,4351,2636,998,48917.589844,0.020402
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.6,0.2,50.0,1000,9540,3833,969,50195.593750,0.019304
2,1000,0.6,0.2,50.0,1000,8997,3511,889,50162.062500,0.017723
3,1000,0.6,0.2,50.0,1000,9209,3672,900,50689.300781,0.017755
4,1000,0.6,0.2,50.0,1000,9183,3760,964,50999.656250,0.018902
5,1000,0.6,0.2,50.0,1000,9346,3696,936,51411.960938,0.018206
6,1000,0.6,0.2,50.0,1000,9228,3703,966,51172.878906,0.018877
7,1000,0.6,0.2,50.0,1000,8936,3579,856,49094.800781,0.017436
8,1000,0.6,0.2,50.0,1000,9281,3751,927,48728.171875,0.019024
9,1000,0.6,0.2,50.0,1000,8926,3529,898,49780.167969,0.018039
10,1000,0.6,0.2,50.0,1000,9231,3741,904,49301.675781,0.018336
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.8,0.2,50.0,1000,8649,1742,215,51723.539062,0.004157
2,1000,0.8,0.2,50.0,1000,9040,1831,212,52728.136719,0.004021
3,1000,0.8,0.2,50.0,1000,8895,1803,223,50185.468750,0.004444
4,1000,0.8,0.2,50.0,1000,9671,2055,268,50429.980469,0.005314
5,1000,0.8,0.2,50.0,1000,9064,1820,241,49801.777344,0.004839
6,1000,0.8,0.2,50.0,1000,8790,1736,242,51732.582031,0.004678
7,1000,0.8,0.2,50.0,1000,9488,1827,242,50780.808594,0.004766
8,1000,0.8,0.2,50.0,1000,7799,1573,199,49410.949219,0.004027
9,1000,0.8,0.2,50.0,1000,9289,1856,264,50495.980469,0.005228
10,1000,0.8,0.2,50.0,1000,8827,1758,239,49834.175781,0.004796










Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.1,0.2,50.0,1000,1909,1727,999,49915.039062,0.020014
2,1000,0.1,0.2,50.0,1000,1983,1801,999,50402.117188,0.019821
3,1000,0.1,0.2,50.0,1000,1970,1773,999,48734.062500,0.020499
4,1000,0.1,0.2,50.0,1000,1879,1690,999,50643.187500,0.019726
5,1000,0.1,0.2,50.0,1000,1893,1687,999,49831.906250,0.020047
6,1000,0.1,0.2,50.0,1000,1949,1770,999,48077.828125,0.020779
7,1000,0.1,0.2,50.0,1000,1942,1740,999,50148.218750,0.019921
8,1000,0.1,0.2,50.0,1000,1905,1729,999,50656.855469,0.019721
9,1000,0.1,0.2,50.0,1000,1949,1759,998,48403.234375,0.020618
10,1000,0.1,0.2,50.0,1000,1907,1720,999,49632.167969,0.020128
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.4,0.2,50.0,1000,4448,2633,997,49990.042969,0.019944
2,1000,0.4,0.2,50.0,1000,4254,2579,999,48125.906250,0.020758
3,1000,0.4,0.2,50.0,1000,4512,2698,998,49044.582031,0.020349
4,1000,0.4,0.2,50.0,1000,4210,2543,999,49341.546875,0.020247
5,1000,0.4,0.2,50.0,1000,4353,2597,998,49710.722656,0.020076
6,1000,0.4,0.2,50.0,1000,4153,2523,999,50454.664062,0.019800
7,1000,0.4,0.2,50.0,1000,4500,2657,998,50838.515625,0.019631
8,1000,0.4,0.2,50.0,1000,4246,2611,999,50779.761719,0.019673
9,1000,0.4,0.2,50.0,1000,4474,2661,999,50427.570312,0.019811
10,1000,0.4,0.2,50.0,1000,4354,2638,998,49165.828125,0.020299
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.6,0.2,50.0,1000,9840,4006,997,50146.632812,0.019882
2,1000,0.6,0.2,50.0,1000,10139,3968,997,49867.957031,0.019993
3,1000,0.6,0.2,50.0,1000,10001,4056,997,49225.960938,0.020254
4,1000,0.6,0.2,50.0,1000,9557,3925,999,48738.441406,0.020497
